,OCCUPANCY_DATE,ORGANIZATION_NAME,SHELTER_GROUP,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,PROGRAM_ID,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,OCCUPIED_BEDS,CAPACITY_ACTUAL_ROOM,OCCUPIED_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS,Max Temp (Â°C),Min Temp (Â°C),Mean Temp (Â°C),Heat Deg Days (Â°C),Cool Deg Days (Â°C),Total Precip (mm),Snow on Grnd (cm),Inflation_Rate_Change,YEAR_MONTH,Population,Unemployment rate 10,Participation rate 11,Employment rate 12,GEO,CPI_Type,CPI_Value
7259,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7260,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7261,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7262,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7263,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7264,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7265,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7266,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7267,2021-01-04,Street Haven At The Crossroads,Street Haven,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,15972,Room Based Capacity,,,33.0,33.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7268,2021-01-04,The Salvation Army of Canada,Salvation Army - Gateway,SA Gateway,107 Jarvis St,M5C 2H4,12071,Bed Based Capacity,53.0,53.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7269,2021-01-04,The Salvation Army of Canada,Salvation Army - Gateway,SA Gateway,107 Jarvis St,M5C 2H4,12071,Bed Based Capacity,53.0,53.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7270,2021-01-04,The Salvation Army of Canada,Salvation Army - Gateway,SA Gateway,107 Jarvis St,M5C 2H4,12071,Bed Based Capacity,53.0,53.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7271,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7272,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7273,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7274,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7275,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7276,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7277,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7278,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7279,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7280,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7281,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7282,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7283,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7284,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7285,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7286,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7287,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,15871,Room Based Capacity,,,4.0,4.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7288,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7289,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7290,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7291,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7292,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7293,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7294,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7295,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7296,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7297,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7298,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7299,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7300,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7301,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7302,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7303,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7304,2021-01-04,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,38.0,38.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7305,2021-01-04,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,38.0,38.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7306,2021-01-04,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,38.0,38.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7307,2021-01-04,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,38.0,38.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7308,2021-01-04,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,38.0,38.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7309,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7310,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7311,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7312,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7313,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7314,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7315,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7316,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7317,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7318,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7319,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7320,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7321,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7322,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7323,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14572,Bed Based Capacity,10.0,10.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7324,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7325,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7326,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7327,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7328,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7329,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7330,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7331,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7332,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7333,2021-01-04,The Salvation Army of Canada,Salvation Army Islington Seniors,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,14571,Bed Based Capacity,13.0,12.0,,,92.31,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7334,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7335,2021-01-04,The Salvation Army of Canada,Salvation Army - New Hope Leslie,SA New Hope Leslieville,29A Leslie St,M4M 3C3,14091,Bed Based Capacity,32.0,32.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7336,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7337,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7338,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7339,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
